역명,일자, 이용인원 , 승차인원 , 하차인원 
테크노파크,2024-04-05,23771,11996,11775
지식정보단지,2024-04-05,11000,5423,5577
인천대입구,2024-04-05,18275,9374,8901
센트럴파크(재외동포청),2024-04-05,9005,4431,4574
국제업무지구,2024-04-05,4211,2167,2044
송도달빛축제공원,2024-04-05,11628,5860,5768
계양,2024-04-06,6873,3279,3594
귤현,2024-04-06,1577,708,869
박촌,2024-04-06,5981,3217,2764
임학,2024-04-06,13469,6893,6576
계산,2024-04-06,19433,9725,9708
경인교대입구,2024-04-06,9545,4798,4747
작전,2024-04-06,23711,12201,11510
갈산,2024-04-06,10969,5657,5312
부평구청,2024-04-06,11065,5431,5634
부평시장,2024-04-06,20226,10208,10018
부평,2024-04-06,13492,6780,6712
동수,2024-04-06,5610,2828,2782
부평삼거리,2024-04-06,5024,2478,2546
간석오거리,2024-04-06,17302,9075,8227
인천시청,2024-04-06,8551,4434,4117
예술회관,2024-04-06,18008,8531,9477
인천터미널,2024-04-06,29739,14396,15343
문학경기장,2024-04-06,3259,1601,1658
선학,2024-04-06,11673,5927,5746
신연수,2024-04-06,6896,3581,3315
원인재,2024-04-06,4303,2181,2122
동춘,2024-04-06,16658,8265,8393
동막,2024-04-06,6903,3693,3210
캠퍼스타운,2024-04-06,9612,5054,4558
테크노파크,2024-04-06,19282,9618,9664
지식정보단지,2024-04-06,4533,2371,2162
인천대입구,2024-04-06,11823,6124,5699
센트럴파크(재외동포청),2024-04-06,9663,4612,5051
국제업무지구,2024-04-06,2039,1068,971
송도달빛축제공원,2024-04-06,9207,4667,4540
계양,2024-04-07,5349,2525,2824
귤현,2024-04-07,1197,582,615
박촌,2024-04-07,4423,2318,2105
임학,2024-04-07,10040,5119,4921
계산,2024-04-07,14562,7174,7388
경인교대입구,2024-04-07,7660,3829,3831
작전,2024-04-07,16934,8627,8307
갈산,2024-04-07,7327,3779,3548
부평구청,2024-04-07,8316,3994,4322
부평시장,2024-04-07,15650,7830,7820
부평,2024-04-07,9662,4995,4667
동수,2024-04-07,4459,2257,2202
부평삼거리,2024-04-07,3901,1952,1949
간석오거리,2024-04-07,13161,6937,6224
인천시청,2024-04-07,6324,3257,3067
예술회관,2024-04-07,12745,6242,6503
인천터미널,2024-04-07,24593,12656,11937
문학경기장,2024-04-07,1803,892,911
선학,2024-04-07,8941,4407,4534
신연수,2024-04-07,5145,2650,2495
원인재,2024-04-07,3193,1626,1567
동춘,2024-04-07,12760,6388,6372
동막,2024-04-07,4967,2559,2408
캠퍼스타운,2024-04-07,7774,3769,4005
테크노파크,2024-04-07,15496,7658,7838
지식정보단지,2024-04-07,3247,1605,1642
인천대입구,2024-04-07,8796,4244,4552
센트럴파크(재외동포청),2024-04-07,7167,3340,3827
국제업무지구,2024-04-07,875,475,400
송도달빛축제공원,2024-04-07,7358,3620,3738
계양,2024-04-08,8229,4050,4179
귤현,2024-04-08,2589,1006,1583
박촌,2024-04-08,8239,4328,3911
임학,2024-04-08,17125,8633,8492
계산,2024-04-08,22161,11353,10808
경인교대입구,2024-04-08,11954,6008,5946
작전,2024-04-08,29900,15184,14716
갈산,2024-04-08,19413,9898,9515
부평구청,2024-04-08,13861,6733,7128
부평시장,2024-04-08,27198,13607,13591
부평,2024-04-08,12904,6550,6354
동수,2024-04-08,8311,4204,4107
부평삼거리,2024-04-08,5672,2881,2791
간석오거리,2024-04-08,21988,11480,10508
인천시청,2024-04-08,11424,5746,5678
예술회관,2024-04-08,23744,11705,12039
인천터미널,2024-04-08,26594,12962,13632
문학경기장,2024-04-08,3697,1880,1817
선학,2024-04-08,12584,6326,6258
신연수,2024-04-08,11970,6039,5931
원인재,2024-04-08,5936,3111,2825
동춘,2024-04-08,20183,9835,10348
동막,2024-04-08,10609,5639,4970
캠퍼스타운,2024-04-08,13099,6519,6580
테크노파크,2024-04-08,21769,10921,10848
지식정보단지,2024-04-08,11424,5558,5866
인천대입구,2024-04-08,19342,9663,9679
센트럴파크(재외동포청),2024-04-08,8417,4207,4210
국제업무지구,2024-04-08,4301,2196,2105
송도달빛축제공원,2024-04-08,10809,5410,5399
계양,2024-04-09,8953,4352,4601
귤현,2024-04-09,2768,1122,1646
박촌,2024-04-09,8662,4567,4095
임학,2024-04-09,18000,9065,8935
계산,2024-04-09,22534,11406,11128
경인교대입구,2024-04-09,12109,6027,6082
작전,2024-04-09,31357,16052,15305
갈산,2024-04-09,19788,10066,9722
부평구청,2024-04-09,14651,7198,7453
부평시장,2024-04-09,28966,14560,14406
부평,2024-04-09,14151,7045,7106
동수,2024-04-09,8788,4461,4327
부평삼거리,2024-04-09,5733,2908,2825
간석오거리,2024-04-09,23215,12199,11016
인천시청,2024-04-09,12267,6157,6110
예술회관,2024-04-09,26370,12671,13699
인천터미널,2024-04-09,28892,14170,14722
문학경기장,2024-04-09,10398,4955,5443
선학,2024-04-09,14226,7158,7068
신연수,2024-04-09,12616,6424,6192
원인재,2024-04-09,6351,3372,2979
동춘,2024-04-09,21577,10565,11012
동막,2024-04-09,11157,5913,5244
캠퍼스타운,2024-04-09,13798,7209,6589
테크노파크,2024-04-09,22995,11489,11506
지식정보단지,2024-04-09,11758,5724,6034
인천대입구,2024-04-09,20865,10548,10317
센트럴파크(재외동포청),2024-04-09,8811,4375,4436
국제업무지구,2024-04-09,4372,2186,2186
송도달빛축제공원,2024-04-09,11675,5847,5828
계양,2024-04-10,5727,2695,3032
귤현,2024-04-10,1374,655,719
박촌,2024-04-10,5111,2654,2457
임학,2024-04-10,10976,5583,5393
계산,2024-04-10,15597,7781,7816
경인교대입구,2024-04-10,8422,4214,4208
작전,2024-04-10,18320,9386,8934
갈산,2024-04-10,8459,4332,4127
부평구청,2024-04-10,8849,4229,4620
부평시장,2024-04-10,17064,8552,8512
부평,2024-04-10,11125,5782,5343
동수,2024-04-10,4967,2542,2425
부평삼거리,2024-04-10,4473,2269,2204
간석오거리,2024-04-10,15019,7854,7165
인천시청,2024-04-10,6450,3325,3125
예술회관,2024-04-10,16070,7861,8209
인천터미널,2024-04-10,24443,12250,12193
문학경기장,2024-04-10,15231,7375,7856
선학,2024-04-10,9901,4932,4969
신연수,2024-04-10,5958,3015,2943
원인재,2024-04-10,3399,1753,1646
동춘,2024-04-10,13686,6787,6899
동막,2024-04-10,5473,2825,2648
캠퍼스타운,2024-04-10,8243,4255,3988
테크노파크,2024-04-10,17346,8626,8720
지식정보단지,2024-04-10,3974,2065,1909
인천대입구,2024-04-10,10410,5332,5078
센트럴파크(재외동포청),2024-04-10,7700,3688,4012
국제업무지구,2024-04-10,1774,922,852
송도달빛축제공원,2024-04-10,7861,3940,3921
계양,2024-04-11,8365,4186,4179
귤현,2024-04-11,2583,1010,1573
박촌,2024-04-11,8373,4356,4017
임학,2024-04-11,16979,8579,8400
계산,2024-04-11,21630,10956,10674
경인교대입구,2024-04-11,11928,6063,5865
작전,2024-04-11,29838,15159,14679
갈산,2024-04-11,19399,9852,9547
부평구청,2024-04-11,14063,6838,7225
부평시장,2024-04-11,27195,13619,13576
부평,2024-04-11,13215,6662,6553
동수,2024-04-11,8358,4233,4125
부평삼거리,2024-04-11,5359,2703,2656
간석오거리,2024-04-11,22401,11717,10684
인천시청,2024-04-11,11402,5760,5642
예술회관,2024-04-11,24760,12184,12576
인천터미널,2024-04-11,26976,13359,13617
문학경기장,2024-04-11,8676,4160,4516
선학,2024-04-11,13327,6698,6629
신연수,2024-04-11,12277,6207,6070
원인재,2024-04-11,5916,3162,2754
동춘,2024-04-11,20638,10051,10587
동막,2024-04-11,10756,5705,5051
캠퍼스타운,2024-04-11,13593,7055,6538
테크노파크,2024-04-11,22001,10990,11011
지식정보단지,2024-04-11,11232,5409,5823
인천대입구,2024-04-11,19458,9772,9686
센트럴파크(재외동포청),2024-04-11,8276,4143,4133
국제업무지구,2024-04-11,4345,2216,2129
송도달빛축제공원,2024-04-11,10809,5369,5440
계양,2024-04-12,8796,4418,4378
귤현,2024-04-12,2552,1005,1547
박촌,2024-04-12,8369,4363,4006
임학,2024-04-12,17434,8774,8660
계산,2024-04-12,22600,11494,11106
경인교대입구,2024-04-12,12040,6098,5942
작전,2024-04-12,30888,15686,15202
갈산,2024-04-12,19712,10085,9627
부평구청,2024-04-12,14575,7172,7403
부평시장,2024-04-12,28246,14177,14069
부평,2024-04-12,14877,7246,7631
동수,2024-04-12,8544,4313,4231
부평삼거리,2024-04-12,5636,2897,2739
간석오거리,2024-04-12,22490,11872,10618
인천시청,2024-04-12,12100,6161,5939
예술회관,2024-04-12,26093,12585,13508
인천터미널,2024-04-12,31249,15164,16085
문학경기장,2024-04-12,3999,2002,1997
선학,2024-04-12,13814,6905,6909
신연수,2024-04-12,11954,6161,5793
원인재,2024-04-12,6080,3252,2828
동춘,2024-04-12,22137,10833,11304
동막,2024-04-12,11342,5993,5349
캠퍼스타운,2024-04-12,13988,7389,6599
테크노파크,2024-04-12,23781,12064,11717
지식정보단지,2024-04-12,11201,5481,5720
인천대입구,2024-04-12,19002,9673,9329
센트럴파크(재외동포청),2024-04-12,9593,4721,4872
국제업무지구,2024-04-12,4168,2107,2061
송도달빛축제공원,2024-04-12,11544,5747,5797
계양,2024-04-13,6869,3264,3605
귤현,2024-04-13,1681,746,935
박촌,2024-04-13,5884,3160,2724
임학,2024-04-13,12678,6484,6194
계산,2024-04-13,19582,9738,9844
경인교대입구,2024-04-13,9892,5051,4841
작전,2024-04-13,23113,11941,11172
갈산,2024-04-13,10845,5637,5208
부평구청,2024-04-13,10697,5236,5461
부평시장,2024-04-13,20196,10160,10036
부평,2024-04-13,13613,6722,6891
동수,2024-04-13,5565,2802,2763
부평삼거리,2024-04-13,4528,2275,2253
간석오거리,2024-04-13,16960,8871,8089
인천시청,2024-04-13,8143,4238,3905
예술회관,2024-04-13,17398,8253,9145
인천터미널,2024-04-13,29516,14303,15213
문학경기장,2024-04-13,3132,1550,1582
선학,2024-04-13,11399,5720,5679
신연수,2024-04-13,6537,3435,3102
원인재,2024-04-13,4463,2309,2154
동춘,2024-04-13,16121,8059,8062
동막,2024-04-13,7180,3793,3387
캠퍼스타운,2024-04-13,9155,4916,4239
테크노파크,2024-04-13,19705,9783,9922
지식정보단지,2024-04-13,4390,2265,2125
인천대입구,2024-04-13,12530,6230,6300
센트럴파크(재외동포청),2024-04-13,9344,4574,4770
국제업무지구,2024-04-13,2087,1088,999
송도달빛축제공원,2024-04-13,9062,4624,4438
계양,2024-04-14,5285,2434,2851
귤현,2024-04-14,1127,541,586
박촌,2024-04-14,4418,2293,2125
임학,2024-04-14,9337,4791,4546
계산,2024-04-14,14958,7340,7618
경인교대입구,2024-04-14,7815,3834,3981
작전,2024-04-14,15579,7904,7675
갈산,2024-04-14,6850,3559,3291
부평구청,2024-04-14,7540,3700,3840
부평시장,2024-04-14,15103,7531,7572
부평,2024-04-14,9680,5001,4679
동수,2024-04-14,4210,2105,2105
부평삼거리,2024-04-14,3848,1937,1911
간석오거리,2024-04-14,12218,6374,5844
인천시청,2024-04-14,5732,2904,2828
예술회관,2024-04-14,11489,5557,5932
인천터미널,2024-04-14,24233,12232,12001
문학경기장,2024-04-14,1827,935,892
선학,2024-04-14,8327,4111,4216
신연수,2024-04-14,5014,2589,2425
원인재,2024-04-14,2862,1498,1364
동춘,2024-04-14,9925,4964,4961
동막,2024-04-14,4697,2403,2294
캠퍼스타운,2024-04-14,6744,3218,3526
테크노파크,2024-04-14,15357,7510,7847
지식정보단지,2024-04-14,3070,1496,1574
인천대입구,2024-04-14,8975,4308,4667
센트럴파크(재외동포청),2024-04-14,5691,2775,2916
국제업무지구,2024-04-14,949,526,423
송도달빛축제공원,2024-04-14,6774,3331,3443
계양,2024-04-15,7690,3889,3801
귤현,2024-04-15,2430,958,1472
박촌,2024-04-15,7705,3987,3718
임학,2024-04-15,15708,7913,7795
계산,2024-04-15,20110,10266,9844
경인교대입구,2024-04-15,11076,5574,5502
작전,2024-04-15,27959,14168,13791
갈산,2024-04-15,18865,9565,9300
부평구청,2024-04-15,12911,6297,6614
부평시장,2024-04-15,25418,12815,12603
부평,2024-04-15,12346,6172,6174
동수,2024-04-15,7906,4011,3895
부평삼거리,2024-04-15,4946,2485,2461
간석오거리,2024-04-15,20641,10748,9893
인천시청,2024-04-15,10667,5387,5280
예술회관,2024-04-15,22982,11370,11612
인천터미널,2024-04-15,22288,10759,11529
문학경기장,2024-04-15,3416,1697,1719
선학,2024-04-15,11719,5831,5888
신연수,2024-04-15,11203,5655,5548
원인재,2024-04-15,5356,2855,2501
동춘,2024-04-15,19145,9297,9848
동막,2024-04-15,10347,5467,4880
캠퍼스타운,2024-04-15,11835,5875,5960
테크노파크,2024-04-15,20485,10245,10240
지식정보단지,2024-04-15,10695,5152,5543
인천대입구,2024-04-15,18328,9166,9162
센트럴파크(재외동포청),2024-04-15,7111,3566,3545
국제업무지구,2024-04-15,4131,2142,1989
송도달빛축제공원,2024-04-15,9719,4880,4839
계양,2024-04-16,8569,4356,4213
귤현,2024-04-16,2691,1083,1608
박촌,2024-04-16,8507,4468,4039
임학,2024-04-16,17070,8632,8438
계산,2024-04-16,21854,11099,10755
경인교대입구,2024-04-16,11738,5889,5849
작전,2024-04-16,30305,15442,14863
갈산,2024-04-16,20128,10231,9897
부평구청,2024-04-16,14276,6951,7325
부평시장,2024-04-16,28492,14164,14328
부평,2024-04-16,13013,6550,6463
동수,2024-04-16,8610,4389,4221
부평삼거리,2024-04-16,5666,2829,2837
간석오거리,2024-04-16,22622,11827,10795
인천시청,2024-04-16,11837,5996,5841
예술회관,2024-04-16,24610,12173,12437
인천터미널,2024-04-16,26218,12758,13460
문학경기장,2024-04-16,12464,5970,6494
선학,2024-04-16,12957,6514,6443
신연수,2024-04-16,12337,6225,6112
원인재,2024-04-16,6111,3240,2871
동춘,2024-04-16,21073,10285,10788
동막,2024-04-16,11013,5867,5146
캠퍼스타운,2024-04-16,12786,6476,6310
테크노파크,2024-04-16,21992,11010,10982
지식정보단지,2024-04-16,11286,5410,5876
인천대입구,2024-04-16,19956,10114,9842
센트럴파크(재외동포청),2024-04-16,7903,3877,4026
국제업무지구,2024-04-16,4278,2206,2072
송도달빛축제공원,2024-04-16,10934,5428,5506
계양,2024-04-17,8750,4430,4320
귤현,2024-04-17,2747,1073,1674
박촌,2024-04-17,8734,4550,4184
임학,2024-04-17,17346,8785,8561
계산,2024-04-17,22844,11573,11271
경인교대입구,2024-04-17,12031,6006,6025
작전,2024-04-17,30980,15789,15191
갈산,2024-04-17,20116,10162,9954
부평구청,2024-04-17,14896,7243,7653
부평시장,2024-04-17,28388,14259,14129
부평,2024-04-17,13433,6769,6664
동수,2024-04-17,8740,4393,4347
부평삼거리,2024-04-17,5594,2785,2809
간석오거리,2024-04-17,23340,12202,11138
인천시청,2024-04-17,12567,6325,6242
예술회관,2024-04-17,24616,12163,12453
인천터미널,2024-04-17,27877,13700,14177
문학경기장,2024-04-17,15003,7072,7931
선학,2024-04-17,13470,6768,6702
신연수,2024-04-17,12485,6341,6144
원인재,2024-04-17,6183,3304,2879
동춘,2024-04-17,21044,10341,10703
동막,2024-04-17,11281,6036,5245
캠퍼스타운,2024-04-17,13099,6632,6467
테크노파크,2024-04-17,22572,11212,11360
지식정보단지,2024-04-17,11377,5553,5824
인천대입구,2024-04-17,19911,9952,9959
센트럴파크(재외동포청),2024-04-17,8757,4411,4346
국제업무지구,2024-04-17,4234,2165,2069
송도달빛축제공원,2024-04-17,11157,5555,5602
계양,2024-04-18,8798,4352,4446
귤현,2024-04-18,2766,1095,1671
박촌,2024-04-18,8544,4454,4090
임학,2024-04-18,17250,8695,8555
계산,2024-04-18,22837,11590,11247
경인교대입구,2024-04-18,12234,6181,6053
작전,2024-04-18,31059,15654,15405
갈산,2024-04-18,20054,10198,9856
부평구청,2024-04-18,14833,7212,7621
부평시장,2024-04-18,28663,14341,14322
부평,2024-04-18,13484,6743,6741
동수,2024-04-18,8512,4297,4215
부평삼거리,2024-04-18,5694,2869,2825
간석오거리,2024-04-18,22907,11905,11002
인천시청,2024-04-18,12246,6155,6091
예술회관,2024-04-18,24823,12198,12625
인천터미널,2024-04-18,27551,13710,13841
문학경기장,2024-04-18,13600,6601,6999
선학,2024-04-18,13587,6836,6751
신연수,2024-04-18,12711,6455,6256
원인재,2024-04-18,6243,3295,2948
동춘,2024-04-18,21663,10640,11023
동막,2024-04-18,11474,6037,5437
캠퍼스타운,2024-04-18,13389,6912,6477
테크노파크,2024-04-18,24786,12340,12446
지식정보단지,2024-04-18,11633,5657,5976
인천대입구,2024-04-18,19215,9721,9494
센트럴파크(재외동포청),2024-04-18,8481,4229,4252
국제업무지구,2024-04-18,4459,2261,2198
송도달빛축제공원,2024-04-18,11484,5759,5725
계양,2024-04-19,8784,4373,4411
귤현,2024-04-19,2701,1091,1610
박촌,2024-04-19,8618,4506,4112
임학,2024-04-19,17691,8973,8718
계산,2024-04-19,22707,11570,11137
경인교대입구,2024-04-19,12230,6150,6080
작전,2024-04-19,31133,15923,15210
갈산,2024-04-19,20206,10337,9869
부평구청,2024-04-19,14946,7241,7705
부평시장,2024-04-19,29113,14618,14495
부평,2024-04-19,14851,7311,7540
동수,2024-04-19,8512,4328,4184
부평삼거리,2024-04-19,5654,2900,2754
간석오거리,2024-04-19,22955,12046,10909
인천시청,2024-04-19,12380,6342,6038
예술회관,2024-04-19,25827,12378,13449
인천터미널,2024-04-19,31672,15306,16366
문학경기장,2024-04-19,12673,6085,6588
선학,2024-04-19,14208,7089,7119
신연수,2024-04-19,12462,6403,6059
원인재,2024-04-19,6361,3365,2996
동춘,2024-04-19,21963,10735,11228
동막,2024-04-19,11631,6175,5456
캠퍼스타운,2024-04-19,13493,6901,6592
테크노파크,2024-04-19,25811,13107,12704
지식정보단지,2024-04-19,11167,5484,5683
인천대입구,2024-04-19,18279,9226,9053
센트럴파크(재외동포청),2024-04-19,9000,4463,4537
국제업무지구,2024-04-19,4432,2267,2165
송도달빛축제공원,2024-04-19,11774,5890,5884
계양,2024-04-20,6029,2905,3124
귤현,2024-04-20,1560,697,863
박촌,2024-04-20,5712,3044,2668
임학,2024-04-20,11763,5949,5814
계산,2024-04-20,16959,8527,8432
경인교대입구,2024-04-20,8866,4420,4446
작전,2024-04-20,21914,11245,10669
갈산,2024-04-20,10310,5358,4952
부평구청,2024-04-20,9946,4902,5044
부평시장,2024-04-20,18026,9031,8995
부평,2024-04-20,12526,6283,6243
동수,2024-04-20,5219,2623,2596
부평삼거리,2024-04-20,3664,1797,1867
간석오거리,2024-04-20,15793,8234,7559
인천시청,2024-04-20,7684,3876,3808
예술회관,2024-04-20,16716,7910,8806
인천터미널,2024-04-20,27722,13346,14376
문학경기장,2024-04-20,5298,2560,2738
선학,2024-04-20,10241,5163,5078
신연수,2024-04-20,6093,3176,2917
원인재,2024-04-20,3525,1848,1677
동춘,2024-04-20,14244,7101,7143
동막,2024-04-20,6687,3521,3166
캠퍼스타운,2024-04-20,7926,4188,3738
테크노파크,2024-04-20,17010,8445,8565
지식정보단지,2024-04-20,4195,2163,2032
인천대입구,2024-04-20,10368,5161,5207
센트럴파크(재외동포청),2024-04-20,6782,3315,3467
국제업무지구,2024-04-20,2117,1076,1041
송도달빛축제공원,2024-04-20,7839,4015,3824
계양,2024-04-21,5234,2466,2768
귤현,2024-04-21,1196,575,621
박촌,2024-04-21,4517,2325,2192
임학,2024-04-21,9046,4601,4445
계산,2024-04-21,13716,6790,6926
경인교대입구,2024-04-21,7414,3767,3647
작전,2024-04-21,15477,7842,7635
갈산,2024-04-21,6885,3527,3358
부평구청,2024-04-21,7864,3866,3998
부평시장,2024-04-21,15777,7834,7943
부평,2024-04-21,9236,4831,4405
동수,2024-04-21,4231,2142,2089
부평삼거리,2024-04-21,3474,1738,1736
간석오거리,2024-04-21,12495,6566,5929
인천시청,2024-04-21,5906,3017,2889
예술회관,2024-04-21,11870,5764,6106
인천터미널,2024-04-21,23043,11824,11219
문학경기장,2024-04-21,14828,7253,7575
선학,2024-04-21,7931,3922,4009
